pO2,pCO2,f1,f2
99.5,47.8,0.0134778,0.0268155
99.5,48,0.0134551,0.0276942
99.5,48.2,0.0134324,0.0285701
99.5,48.4,0.0134098,0.0294434
99.5,48.6,0.0133871,0.030314
99.5,48.8,0.0133644,0.0311819
99.5,49,0.0133418,0.0320471
99.5,49.2,0.0133192,0.0329097
99.5,49.4,0.0132965,0.0337698
99.5,49.6,0.0132739,0.0346272
99.5,49.8,0.0132513,0.035482
99.5,50,0.0132287,0.0363343
99.5,50.2,0.0132061,0.037184
99.5,50.4,0.0131836,0.0380312
99.5,50.6,0.013161,0.0388758
99.5,50.8,0.0131385,0.039718
99.5,51,0.0131159,0.0405577
99.5,51.2,0.0130934,0.0413949
99.5,51.4,0.0130709,0.0422296
99.5,51.6,0.0130484,0.0430619
99.5,51.8,0.0130259,0.0438918
99.5,52,0.0130034,0.0447193
99.5,52.2,0.012981,0.0455444
99.5,52.4,0.0129585,0.0463671
99.5,52.6,0.0129361,0.0471874
99.5,52.8,0.0129137,0.0480054
99.5,53,0.0128912,0.0488211
99.5,53.2,0.0128688,0.0496344
99.5,53.4,0.0128464,0.0504454
99.5,53.6,0.0128241,0.0512542
99.5,53.8,0.0128017,0.0520606
99.5,54,0.0127794,0.0528648
99.5,54.2,0.012757,0.0536667
99.5,54.4,0.0127347,0.0544664
99.5,54.6,0.0127124,0.0552638
99.5,54.8,0.0126901,0.0560591
99.5,55,0.0126678,0.0568521
99.5,55.2,0.0126455,0.0576429
99.5,55.4,0.0126233,0.0584316
99.5,55.6,0.012601,0.0592181
99.5,55.8,0.0125788,0.0600025
99.5,56,0.0125566,0.0607847
99.5,56.2,0.0125344,0.0615648
99.5,56.4,0.0125122,0.0623427
99.5,56.6,0.01249,0.0631186
99.5,56.8,0.0124679,0.0638924
99.5,57,0.0124457,0.0646641
99.5,57.2,0.0124236,0.0654337
99.5,57.4,0.0124015,0.0662012
99.5,57.6,0.0123794,0.0669668
99.5,57.8,0.0123573,0.0677303
99.5,58,0.0123352,0.0684917
99.5,58.2,0.0123131,0.0692512
99.5,58.4,0.0122911,0.0700087
99.5,58.6,0.0122691,0.0707641
99.5,58.8,0.012247,0.0715176
99.5,59,0.012225,0.0722691
99.5,59.2,0.0122031,0.0730187
99.5,59.4,0.0121811,0.0737663
99.5,59.6,0.0121591,0.074512
99.5,59.8,0.0121372,0.0752558
99.5,60,0.0121153,0.0759976
99.5,60.2,0.0120933,0.0767376
99.5,60.4,0.0120714,0.0774756
99.5,60.6,0.0120496,0.0782118
99.5,60.8,0.0120277,0.0789461
99.5,61,0.0120058,0.0796785
99.5,61.2,0.011984,0.0804091
99.5,61.4,0.0119622,0.0811378
99.5,61.6,0.0119404,0.0818647
99.5,61.8,0.0119186,0.0825898
99.5,62,0.0118968,0.083313
99.5,62.2,0.0118751,0.0840345
99.5,62.4,0.0118533,0.0847541
99.5,62.6,0.0118316,0.085472
99.5,62.8,0.0118099,0.086188
99.5,63,0.0117882,0.0869024
99.5,63.2,0.0117665,0.0876149
99.5,63.4,0.0117449,0.0883257
99.5,63.6,0.0117232,0.0890348
99.5,63.8,0.0117016,0.0897421
99.5,64,0.01168,0.0904477
99.5,64.2,0.0116584,0.0911516
99.5,64.4,0.0116368,0.0918538
99.5,64.6,0.0116152,0.0925542
99.5,64.8,0.0115937,0.093253
99.5,65,0.0115721,0.0939501
99.5,65.2,0.0115506,0.0946456
99.5,65.4,0.0115291,0.0953393
99.5,65.6,0.0115077,0.0960314
99.5,65.8,0.0114862,0.0967219
99.5,66,0.0114647,0.0974107
99.5,66.2,0.0114433,0.0980979
99.5,66.4,0.0114219,0.0987835
99.5,66.6,0.0114005,0.0994674
99.5,66.8,0.0113791,0.10015
99.5,67,0.0113577,0.10083
99.5,67.2,0.0113364,0.10151
99.5,67.4,0.0113151,0.102187
99.5,67.6,0.0112937,0.102863
99.5,67.8,0.0112724,0.103538
99.5,68,0.0112512,0.10421
99.5,68.2,0.0112299,0.104882
99.5,68.4,0.0112087,0.105551
99.5,68.6,0.0111874,0.10622
99.5,68.8,0.0111662,0.106886
99.5,69,0.011145,0.107551
99.5,69.2,0.0111238,0.108215
99.5,69.4,0.0111027,0.108877
99.5,69.6,0.0110815,0.109538
99.5,69.8,0.0110604,0.110197
99.5,70,0.0110393,0.110855
99.95,30,0.0155751,-0.0652333
99.95,30.2,0.0155523,-0.0640073
99.95,30.4,0.0155296,-0.0627868
99.95,30.6,0.0155068,-0.0615719
99.95,30.8,0.0154841,-0.0603625
99.95,31,0.0154613,-0.0591585
99.95,31.2,0.0154385,-0.0579599
99.95,31.4,0.0154158,-0.0567667
99.95,31.6,0.015393,-0.0555787
99.95,31.8,0.0153702,-0.054396
99.95,32,0.0153474,-0.0532184
99.95,32.2,0.0153246,-0.052046
99.95,32.4,0.0153018,-0.0508786
99.95,32.6,0.015279,-0.0497163
99.95,32.8,0.0152562,-0.048559
99.95,33,0.0152334,-0.0474066
99.95,33.2,0.0152106,-0.0462591
99.95,33.4,0.0151878,-0.0451164
99.95,33.6,0.015165,-0.0439786
99.95,33.8,0.0151422,-0.0428455
99.95,34,0.0151194,-0.0417171
99.95,34.2,0.0150966,-0.0405934
99.95,34.4,0.0150738,-0.0394743
99.95,34.6,0.015051,-0.0383598
99.95,34.8,0.0150282,-0.0372498
99.95,35,0.0150054,-0.0361443
99.95,35.2,0.0149826,-0.0350433
99.95,35.4,0.0149598,-0.0339468
99.95,35.6,0.014937,-0.0328546
99.95,35.8,0.0149142,-0.0317667
99.95,36,0.0148914,-0.0306832
99.95,36.2,0.0148686,-0.0296039
99.95,36.4,0.0148458,-0.0285289
99.95,36.6,0.014823,-0.0274581
99.95,36.8,0.0148002,-0.0263914
99.95,37,0.0147774,-0.0253289
99.95,37.2,0.0147546,-0.0242705
99.95,37.4,0.0147318,-0.0232161
99.95,37.6,0.014709,-0.0221657
99.95,37.8,0.0146862,-0.0211194
99.95,38,0.0146634,-0.020077
99.95,38.2,0.0146406,-0.0190385
99.95,38.4,0.0146178,-0.0180039
99.95,38.6,0.0145951,-0.0169732
99.95,38.8,0.0145723,-0.0159463
99.95,39,0.0145495,-0.0149232
99.95,39.2,0.0145268,-0.0139039
99.95,39.4,0.014504,-0.0128884
99.95,39.6,0.0144813,-0.0118765
99.95,39.8,0.0144585,-0.0108683
99.95,40,0.0144358,-0.0098638
99.95,40.2,0.014413,-0.0088629
99.95,40.4,0.0143903,-0.00786559
99.95,40.6,0.0143675,-0.00687185
99.95,40.8,0.0143448,-0.00588165
99.95,41,0.0143221,-0.00489497
99.95,41.2,0.0142994,-0.00391177
99.95,41.4,0.0142767,-0.00293203
99.95,41.6,0.014254,-0.00195572
99.95,41.8,0.0142313,-0.000982825
99.95,42,0.0142086,-1.33098e-05
99.95,42.2,0.0141859,0.000952849
99.95,42.4,0.0141632,0.00191568
99.95,42.6,0.0141405,0.00287519
99.95,42.8,0.0141178,0.00383143
99.95,43,0.0140952,0.00478441
99.95,43.2,0.0140725,0.00573415
99.95,43.4,0.0140499,0.00668068
99.95,43.6,0.0140272,0.00762403
99.95,43.8,0.0140046,0.0085642
99.95,44,0.013982,0.00950124
99.95,44.2,0.0139594,0.0104352
99.95,44.4,0.0139368,0.011366
99.95,44.6,0.0139141,0.0122937
99.95,44.8,0.0138916,0.0132184
99.95,45,0.013869,0.0141401
99.95,45.2,0.0138464,0.0150587
99.95,45.4,0.0138238,0.0159744
99.95,45.6,0.0138013,0.016887
99.95,45.8,0.0137787,0.0177968
99.95,46,0.0137562,0.0187036
99.95,46.2,0.0137336,0.0196075
99.95,46.4,0.0137111,0.0205085
99.95,46.6,0.0136886,0.0214066
99.95,46.8,0.0136661,0.0223019
99.95,47,0.0136436,0.0231944
99.95,47.2,0.0136211,0.024084
99.95,47.4,0.0135986,0.0249709
99.95,47.6,0.0135761,0.025855
99.95,47.8,0.0135537,0.0267363
99.95,48,0.0135312,0.0276149
99.95,48.2,0.0135088,0.0284908
99.95,48.4,0.0134864,0.0293639
99.95,48.6,0.0134639,0.0302344
99.95,48.8,0.0134415,0.0311023
99.95,49,0.0134191,0.0319674
99.95,49.2,0.0133967,0.03283
99.95,49.4,0.0133744,0.0336899
99.95,49.6,0.013352,0.0345472
99.95,49.8,0.0133296,0.035402
99.95,50,0.0133073,0.0362542
99.95,50.2,0.0132849,0.0371038
99.95,50.4,0.0132626,0.0379509
99.95,50.6,0.0132403,0.0387955
99.95,50.8,0.013218,0.0396376
99.95,51,0.0131957,0.0404772
99.95,51.2,0.0131734,0.0413143
99.95,51.4,0.0131512,0.042149
99.95,51.6,0.0131289,0.0429812
99.95,51.8,0.0131067,0.043811
99.95,52,0.0130844,0.0446384
99.95,52.2,0.0130622,0.0454634
99.95,52.4,0.01304,0.0462861
99.95,52.6,0.0130178,0.0471063
99.95,52.8,0.0129956,0.0479242
99.95,53,0.0129735,0.0487398
99.95,53.2,0.0129513,0.0495531
99.95,53.4,0.0129292,0.050364
99.95,53.6,0.012907,0.0511727
99.95,53.8,0.0128849,0.051979
99.95,54,0.0128628,0.0527831
99.95,54.2,0.0128407,0.053585
99.95,54.4,0.0128186,0.0543846
99.95,54.6,0.0127966,0.055182
99.95,54.8,0.0127745,0.0559771
99.95,55,0.0127525,0.0567701
99.95,55.2,0.0127304,0.0575609
99.95,55.4,0.0127084,0.0583495
99.95,55.6,0.0126864,0.0591359
99.95,55.8,0.0126644,0.0599202
99.95,56,0.0126424,0.0607023
99.95,56.2,0.0126205,0.0614823
99.95,56.4,0.0125985,0.0622602
99.95,56.6,0.0125766,0.063036
99.95,56.8,0.0125547,0.0638097
99.95,57,0.0125328,0.0645814
99.95,57.2,0.0125109,0.0653509
99.95,57.4,0.012489,0.0661184
99.95,57.6,0.0124671,0.0668839
99.95,57.8,0.0124453,0.0676473
99.95,58,0.0124235,0.0684087
99.95,58.2,0.0124016,0.0691681
99.95,58.4,0.0123798,0.0699255
99.95,58.6,0.012358,0.0706809
99.95,58.8,0.0123363,0.0714343
99.95,59,0.0123145,0.0721858
99.95,59.2,0.0122927,0.0729353
99.95,59.4,0.012271,0.0736828
99.95,59.6,0.0122493,0.0744285
99.95,59.8,0.0122276,0.0751722
99.95,60,0.0122059,0.0759139
99.95,60.2,0.0121842,0.0766538
99.95,60.4,0.0121626,0.0773918
99.95,60.6,0.0121409,0.0781279
99.95,60.8,0.0121193,0.0788621
99.95,61,0.0120977,0.0795945
99.95,61.2,0.0120761,0.080325
99.95,61.4,0.0120545,0.0810537
99.95,61.6,0.0120329,0.0817805
99.95,61.8,0.0120114,0.0825055
99.95,62,0.0119898,0.0832287
99.95,62.2,0.0119683,0.0839501
99.95,62.4,0.0119468,0.0846697
99.95,62.6,0.0119253,0.0853875
99.95,62.8,0.0119038,0.0861035
99.95,63,0.0118824,0.0868177
99.95,63.2,0.0118609,0.0875302
99.95,63.4,0.0118395,0.088241
99.95,63.6,0.0118181,0.08895
99.95,63.8,0.0117967,0.0896572
99.95,64,0.0117753,0.0903628
99.95,64.2,0.0117539,0.0910666
99.95,64.4,0.0117326,0.0917687
99.95,64.6,0.0117112,0.0924692
99.95,64.8,0.0116899,0.0931679
99.95,65,0.0116686,0.0938649
99.95,65.2,0.0116473,0.0945603
99.95,65.4,0.0116261,0.095254
99.95,65.6,0.0116048,0.0959461
99.95,65.8,0.0115836,0.0966365
99.95,66,0.0115624,0.0973252
99.95,66.2,0.0115412,0.0980124
99.95,66.4,0.01152,0.0986979
99.95,66.6,0.0114988,0.0993818
99.95,66.8,0.0114776,0.100064
99.95,67,0.0114565,0.100745
99.95,67.2,0.0114354,0.101424
99.95,67.4,0.0114143,0.102101
99.95,67.6,0.0113932,0.102777
99.95,67.8,0.0113721,0.103452
99.95,68,0.0113511,0.104124
99.95,68.2,0.01133,0.104796
99.95,68.4,0.011309,0.105465
99.95,68.6,0.011288,0.106133
99.95,68.8,0.011267,0.1068
99.95,69,0.0112461,0.107465
99.95,69.2,0.0112251,0.108129
99.95,69.4,0.0112042,0.108791
99.95,69.6,0.0111832,0.109451
99.95,69.8,0.0111623,0.11011
99.95,70,0.0111415,0.110768
100.4,30,0.0156275,-0.0653022
100.4,30.2,0.015605,-0.0640763
100.4,30.4,0.0155825,-0.062856
100.4,30.6,0.01556,-0.0616412
100.4,30.8,0.0155375,-0.0604319
100.4,31,0.015515,-0.0592281
100.4,31.2,0.0154925,-0.0580296
100.4,31.4,0.0154699,-0.0568365
100.4,31.6,0.0154474,-0.0556487
100.4,31.8,0.0154249,-0.0544661
100.4,32,0.0154024,-0.0532887
100.4,32.2,0.0153798,-0.0521164
100.4,32.4,0.0153573,-0.0509492
100.4,32.6,0.0153347,-0.049787
100.4,32.8,0.0153122,-0.0486298
100.4,33,0.0152897,-0.0474775
100.4,33.2,0.0152671,-0.0463301
100.4,33.4,0.0152446,-0.0451876
100.4,33.6,0.015222,-0.0440499
100.4,33.8,0.0151995,-0.0429169
100.4,34,0.0151769,-0.0417886
100.4,34.2,0.0151544,-0.040665
100.4,34.4,0.0151318,-0.0395461
100.4,34.6,0.0151092,-0.0384317
100.4,34.8,0.0150867,-0.0373218
100.4,35,0.0150641,-0.0362165
100.4,35.2,0.0150416,-0.0351156
100.4,35.4,0.015019,-0.0340192
100.4,35.6,0.0149965,-0.0329271
100.4,35.8,0.0149739,-0.0318394
100.4,36,0.0149514,-0.0307559
100.4,36.2,0.0149288,-0.0296768
100.4,36.4,0.0149063,-0.0286019
100.4,36.6,0.0148837,-0.0275312
100.4,36.8,0.0148612,-0.0264646
100.4,37,0.0148386,-0.0254022
100.4,37.2,0.0148161,-0.0243439
100.4,37.4,0.0147935,-0.0232896
100.4,37.6,0.014771,-0.0222394
100.4,37.8,0.0147485,-0.0211932
100.4,38,0.0147259,-0.0201509
100.4,38.2,0.0147034,-0.0191125
100.4,38.4,0.0146809,-0.018078
100.4,38.6,0.0146583,-0.0170474
100.4,38.8,0.0146358,-0.0160207
100.4,39,0.0146133,-0.0149977
100.4,39.2,0.0145908,-0.0139785
100.4,39.4,0.0145683,-0.012963
100.4,39.6,0.0145458,-0.0119512
100.4,39.8,0.0145233,-0.0109432
100.4,40,0.0145008,-0.00993875
100.4,40.2,0.0144783,-0.00893795
100.4,40.4,0.0144558,-0.00794075
100.4,40.6,0.0144333,-0.00694711
100.4,40.8,0.0144108,-0.00595702
100.4,41,0.0143884,-0.00497043
100.4,41.2,0.0143659,-0.00398733
100.4,41.4,0.0143434,-0.0030077
100.4,41.6,0.014321,-0.00203149
100.4,41.8,0.0142985,-0.00105869
100.4,42,0.0142761,-8.92738e-05
100.4,42.2,0.0142536,0.000876787
100.4,42.4,0.0142312,0.00183952
100.4,42.6,0.0142088,0.00279894
100.4,42.8,0.0141864,0.00375508
100.4,43,0.0141639,0.00470796
100.4,43.2,0.0141415,0.00565761
100.4,43.4,0.0141191,0.00660404
100.4,43.6,0.0140967,0.00754729
100.4,43.8,0.0140744,0.00848738
100.4,44,0.014052,0.00942432
100.4,44.2,0.0140296,0.0103581
100.4,44.4,0.0140072,0.0112889
100.4,44.6,0.0139849,0.0122165
100.4,44.8,0.0139625,0.0131411
100.4,45,0.0139402,0.0140627
100.4,45.2,0.0139179,0.0149812
100.4,45.4,0.0138955,0.0158968
100.4,45.6,0.0138732,0.0168094
100.4,45.8,0.0138509,0.017719
100.4,46,0.0138286,0.0186258
100.4,46.2,0.0138063,0.0195296
100.4,46.4,0.0137841,0.0204305
100.4,46.6,0.0137618,0.0213285
100.4,46.8,0.0137395,0.0222238
100.4,47,0.0137173,0.0231161
100.4,47.2,0.013695,0.0240057
100.4,47.4,0.0136728,0.0248925
100.4,47.6,0.0136506,0.0257765
100.4,47.8,0.0136283,0.0266577
100.4,48,0.0136061,0.0275362
100.4,48.2,0.0135839,0.028412
100.4,48.4,0.0135618,0.0292851
100.4,48.6,0.0135396,0.0301555
100.4,48.8,0.0135174,0.0310232
100.4,49,0.0134953,0.0318883
100.4,49.2,0.0134731,0.0327508
100.4,49.4,0.013451,0.0336106
100.4,49.6,0.0134289,0.0344679
100.4,49.8,0.0134067,0.0353225
100.4,50,0.0133846,0.0361747
100.4,50.2,0.0133625,0.0370242
100.4,50.4,0.0133405,0.0378712
100.4,50.6,0.0133184,0.0387157
100.4,50.8,0.0132963,0.0395577
100.4,51,0.0132743,0.0403973
100.4,51.2,0.0132522,0.0412343
100.4,51.4,0.0132302,0.0420689
100.4,51.6,0.0132082,0.0429011
100.4,51.8,0.0131862,0.0437308
100.4,52,0.0131642,0.0445581
100.4,52.2,0.0131422,0.0453831
100.4,52.4,0.0131203,0.0462056
100.4,52.6,0.0130983,0.0470258
100.4,52.8,0.0130764,0.0478437
100.4,53,0.0130544,0.0486592
100.4,53.2,0.0130325,0.0494723
100.4,53.4,0.0130106,0.0502832
100.4,53.6,0.0129887,0.0510918
100.4,53.8,0.0129668,0.0518981
100.4,54,0.012945,0.0527021
100.4,54.2,0.0129231,0.0535039
100.4,54.4,0.0129013,0.0543034
100.4,54.6,0.0128795,0.0551007
100.4,54.8,0.0128576,0.0558958
100.4,55,0.0128358,0.0566887
100.4,55.2,0.012814,0.0574794
100.4,55.4,0.0127923,0.0582679
100.4,55.6,0.0127705,0.0590543
100.4,55.8,0.0127487,0.0598385
100.4,56,0.012727,0.0606206
100.4,56.2,0.0127053,0.0614005
100.4,56.4,0.0126836,0.0621784
100.4,56.6,0.0126619,0.0629541
100.4,56.8,0.0126402,0.0637277
100.4,57,0.0126185,0.0644993
100.4,57.2,0.0125969,0.0652688
100.4,57.4,0.0125752,0.0660362
100.4,57.6,0.0125536,0.0668016
100.4,57.8,0.012532,0.067565
100.4,58,0.0125104,0.0683263
100.4,58.2,0.0124888,0.0690856
100.4,58.4,0.0124672,0.0698429
100.4,58.6,0.0124457,0.0705983
100.4,58.8,0.0124241,0.0713516
100.4,59,0.0124026,0.072103
100.4,59.2,0.0123811,0.0728525
100.4,59.4,0.0123596,0.0736
100.4,59.6,0.0123381,0.0743455
100.4,59.8,0.0123166,0.0750892
100.4,60,0.0122951,0.0758309
100.4,60.2,0.0122737,0.0765707
100.4,60.4,0.0122523,0.0773086
100.4,60.6,0.0122309,0.0780447
100.4,60.8,0.0122095,0.0787788
100.4,61,0.0121881,0.0795111
100.4,61.2,0.0121667,0.0802416
100.4,61.4,0.0121454,0.0809702
100.4,61.6,0.012124,0.0816969
100.4,61.8,0.0121027,0.0824219
100.4,62,0.0120814,0.083145
100.4,62.2,0.0120601,0.0838663
100.4,62.4,0.0120388,0.0845859
100.4,62.6,0.0120176,0.0853036
100.4,62.8,0.0119963,0.0860196
100.4,63,0.0119751,0.0867338
100.4,63.2,0.0119539,0.0874462
100.4,63.4,0.0119327,0.0881569
100.4,63.6,0.0119115,0.0888658
100.4,63.8,0.0118903,0.089573
100.4,64,0.0118692,0.0902785
100.4,64.2,0.011848,0.0909823
100.4,64.4,0.0118269,0.0916843
100.4,64.6,0.0118058,0.0923847
100.4,64.8,0.0117847,0.0930834
100.4,65,0.0117636,0.0937804
100.4,65.2,0.0117426,0.0944757
100.4,65.4,0.0117215,0.0951693
100.4,65.6,0.0117005,0.0958613
100.4,65.8,0.0116795,0.0965517
100.4,66,0.0116585,0.0972404
100.4,66.2,0.0116375,0.0979275
100.4,66.4,0.0116166,0.0986129
100.4,66.6,0.0115956,0.0992967
100.4,66.8,0.0115747,0.099979
100.4,67,0.0115538,0.10066
100.4,67.2,0.0115329,0.101339
100.4,67.4,0.011512,0.102016
100.4,67.6,0.0114911,0.102692
100.4,67.8,0.0114703,0.103366
100.4,68,0.0114495,0.104039
100.4,68.2,0.0114287,0.10471
100.4,68.4,0.0114079,0.10538
100.4,68.6,0.0113871,0.106048
100.4,68.8,0.0113663,0.106714
100.4,69,0.0113456,0.107379
100.4,69.2,0.0113248,0.108043
100.4,69.4,0.0113041,0.108705
100.4,69.6,0.0112834,0.109366
100.4,69.8,0.0112628,0.110025
100.4,70,0.0112421,0.110682
100.85,30,0.0156791,-0.0653706
100.85,30.2,0.0156569,-0.0641448
100.85,30.4,0.0156346,-0.0629246
100.85,30.6,0.0156124,-0.06171
100.85,30.8,0.0155901,-0.0605009
100.85,31,0.0155678,-0.0592972
100.85,31.2,0.0155456,-0.0580989
100.85,31.4,0.0155233,-0.0569059
100.85,31.6,0.015501,-0.0557182
100.85,31.8,0.0154787,-0.0545357
100.85,32,0.0154565,-0.0533584
100.85,32.2,0.0154342,-0.0521863
100.85,32.4,0.0154119,-0.0510192
100.85,32.6,0.0153896,-0.0498571
100.85,32.8,0.0153673,-0.0487
100.85,33,0.015345,-0.0475479
100.85,33.2,0.0153227,-0.0464007
100.85,33.4,0.0153004,-0.0452582
100.85,33.6,0.0152781,-0.0441206
100.85,33.8,0.0152558,-0.0429878
100.85,34,0.0152335,-0.0418596
100.85,34.2,0.0152112,-0.0407362
100.85,34.4,0.0151889,-0.0396173
100.85,34.6,0.0151666,-0.0385031
100.85,34.8,0.0151443,-0.0373933
100.85,35,0.015122,-0.0362881
100.85,35.2,0.0150997,-0.0351874
100.85,35.4,0.0150773,-0.034091
100.85,35.6,0.015055,-0.0329991
100.85,35.8,0.0150327,-0.0319115
100.85,36,0.0150104,-0.0308282
100.85,36.2,0.0149881,-0.0297491
100.85,36.4,0.0149658,-0.0286744
100.85,36.6,0.0149435,-0.0276038
100.85,36.8,0.0149212,-0.0265373
100.85,37,0.0148989,-0.025475
100.85,37.2,0.0148766,-0.0244168
100.85,37.4,0.0148543,-0.0233627
100.85,37.6,0.014832,-0.0223125
100.85,37.8,0.0148098,-0.0212664
100.85,38,0.0147875,-0.0202242
100.85,38.2,0.0147652,-0.019186
100.85,38.4,0.0147429,-0.0181516
100.85,38.6,0.0147206,-0.0171211
100.85,38.8,0.0146984,-0.0160944
100.85,39,0.0146761,-0.0150716
100.85,39.2,0.0146538,-0.0140525
100.85,39.4,0.0146316,-0.0130371
100.85,39.6,0.0146093,-0.0120254
100.85,39.8,0.014587,-0.0110175
100.85,40,0.0145648,-0.0100132
100.85,40.2,0.0145425,-0.00901246
100.85,40.4,0.0145203,-0.00801536
100.85,40.6,0.0144981,-0.00702182
100.85,40.8,0.0144758,-0.00603183
100.85,41,0.0144536,-0.00504535
100.85,41.2,0.0144314,-0.00406235
100.85,41.4,0.0144092,-0.00308281
100.85,41.6,0.014387,-0.0021067
100.85,41.8,0.0143647,-0.001134
100.85,42,0.0143425,-0.000164683
100.85,42.2,0.0143204,0.000801281
100.85,42.4,0.0142982,0.00176391
100.85,42.6,0.014276,0.00272324
100.85,42.8,0.0142538,0.00367928
100.85,43,0.0142316,0.00463207
100.85,43.2,0.0142095,0.00558162
100.85,43.4,0.0141873,0.00652797
100.85,43.6,0.0141652,0.00747112
100.85,43.8,0.014143,0.00841111
100.85,44,0.0141209,0.00934796
100.85,44.2,0.0140988,0.0102817
100.85,44.4,0.0140767,0.0112123
100.85,44.6,0.0140545,0.0121399
100.85,44.8,0.0140324,0.0130644
100.85,45,0.0140103,0.0139859
100.85,45.2,0.0139883,0.0149043
100.85,45.4,0.0139662,0.0158198
100.85,45.6,0.0139441,0.0167323
100.85,45.8,0.013922,0.0176419
100.85,46,0.0139,0.0185485
100.85,46.2,0.0138779,0.0194522
100.85,46.4,0.0138559,0.0203531
100.85,46.6,0.0138339,0.021251
100.85,46.8,0.0138118,0.0221461
100.85,47,0.0137898,0.0230384
100.85,47.2,0.0137678,0.0239279
100.85,47.4,0.0137458,0.0248146
100.85,47.6,0.0137239,0.0256985
100.85,47.8,0.0137019,0.0265797
100.85,48,0.0136799,0.0274581
100.85,48.2,0.013658,0.0283338
100.85,48.4,0.013636,0.0292068
100.85,48.6,0.0136141,0.0300771
100.85,48.8,0.0135921,0.0309448
100.85,49,0.0135702,0.0318098
100.85,49.2,0.0135483,0.0326722
100.85,49.4,0.0135264,0.0335319
100.85,49.6,0.0135045,0.0343891
100.85,49.8,0.0134827,0.0352437
100.85,50,0.0134608,0.0360957
100.85,50.2,0.013439,0.0369452
100.85,50.4,0.0134171,0.0377921
100.85,50.6,0.0133953,0.0386366
100.85,50.8,0.0133735,0.0394785
100.85,51,0.0133517,0.0403179
100.85,51.2,0.0133299,0.0411549
100.85,51.4,0.0133081,0.0419894
100.85,51.6,0.0132863,0.0428215
100.85,51.8,0.0132645,0.0436512
100.85,52,0.0132428,0.0444784
100.85,52.2,0.013221,0.0453033
100.85,52.4,0.0131993,0.0461258
100.85,52.6,0.0131776,0.0469459
100.85,52.8,0.0131559,0.0477637
100.85,53,0.0131342,0.0485791
100.85,53.2,0.0131125,0.0493922
100.85,53.4,0.0130908,0.050203
100.85,53.6,0.0130692,0.0510115
100.85,53.8,0.0130475,0.0518177
100.85,54,0.0130259,0.0526217
100.85,54.2,0.0130043,0.0534234
100.85,54.4,0.0129827,0.0542228
100.85,54.6,0.0129611,0.0550201
100.85,54.8,0.0129395,0.0558151
100.85,55,0.0129179,0.0566079
100.85,55.2,0.0128964,0.0573985
100.85,55.4,0.0128748,0.058187
100.85,55.6,0.0128533,0.0589733
100.85,55.8,0.0128318,0.0597574
100.85,56,0.0128103,0.0605394
100.85,56.2,0.0127888,0.0613193
100.85,56.4,0.0127673,0.0620971
100.85,56.6,0.0127458,0.0628727
100.85,56.8,0.0127244,0.0636463
100.85,57,0.012703,0.0644178
100.85,57.2,0.0126815,0.0651872
100.85,57.4,0.0126601,0.0659546
100.85,57.6,0.0126387,0.0667199
100.85,57.8,0.0126173,0.0674832
100.85,58,0.012596,0.0682445
100.85,58.2,0.0125746,0.0690037
100.85,58.4,0.0125533,0.069761
100.85,58.6,0.0125319,0.0705163
100.85,58.8,0.0125106,0.0712696
100.85,59,0.0124893,0.0720209
100.85,59.2,0.012468,0.0727703
100.85,59.4,0.0124468,0.0735177
100.85,59.6,0.0124255,0.0742632
100.85,59.8,0.0124043,0.0750068
100.85,60,0.012383,0.0757484
100.85,60.2,0.0123618,0.0764882
100.85,60.4,0.0123406,0.077226
100.85,60.6,0.0123195,0.077962
100.85,60.8,0.0122983,0.0786961
100.85,61,0.0122771,0.0794283
100.85,61.2,0.012256,0.0801587
100.85,61.4,0.0122349,0.0808873
100.85,61.6,0.0122138,0.081614
100.85,61.8,0.0121927,0.0823389
100.85,62,0.0121716,0.0830619
100.85,62.2,0.0121505,0.0837832
100.85,62.4,0.0121295,0.0845027
100.85,62.6,0.0121084,0.0852203
100.85,62.8,0.0120874,0.0859363
100.85,63,0.0120664,0.0866504
100.85,63.2,0.0120454,0.0873628
100.85,63.4,0.0120244,0.0880734
100.85,63.6,0.0120035,0.0887823
100.85,63.8,0.0119825,0.0894894
100.85,64,0.0119616,0.0901948
100.85,64.2,0.0119407,0.0908985
100.85,64.4,0.0119198,0.0916006
100.85,64.6,0.0118989,0.0923009
100.85,64.8,0.0118781,0.0929995
100.85,65,0.0118572,0.0936964
100.85,65.2,0.0118364,0.0943917
100.85,65.4,0.0118156,0.0950853
100.85,65.6,0.0117948,0.0957772
100.85,65.8,0.011774,0.0964675
100.85,66,0.0117532,0.0971562
100.85,66.2,0.0117325,0.0978432
100.85,66.4,0.0117117,0.0985286
100.85,66.6,0.011691,0.0992123
100.85,66.8,0.0116703,0.0998945
100.85,67,0.0116496,0.100575
100.85,67.2,0.0116289,0.101254
100.85,67.4,0.0116083,0.101931
100.85,67.6,0.0115876,0.102607
100.85,67.8,0.011567,0.103282
100.85,68,0.0115464,0.103954
100.85,68.2,0.0115258,0.104625
100.85,68.4,0.0115052,0.105295
100.85,68.6,0.0114847,0.105963
100.85,68.8,0.0114641,0.106629
100.85,69,0.0114436,0.107294
100.85,69.2,0.0114231,0.107958
100.85,69.4,0.0114026,0.10862
100.85,69.6,0.0113821,0.10928
100.85,69.8,0.0113617,0.109939
